run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,gpu_util,cpu_util,ram_used_mb,sampled_phase
1,PNA,6,218,1775431670.3809028,111.483075,48.136909,56.723394,4.275472,0.7420463562011719,,,,
1,PNA,6,219,1775431670.5552955,111.526446,47.700422,57.750341,3.661332,0.8466058373451233,,,,
1,PNA,6,220,1775431670.7320247,112.855938,48.186941,58.989382,3.425907,0.8248469233512878,25.0,0.5,19389.23828125,backward
1,PNA,6,221,1775431670.907423,111.142619,47.962287,57.279653,3.655991,0.824431836605072,,,,
1,PNA,6,222,1775431671.082859,111.576137,48.070928,56.855277,4.271492,0.7720540165901184,,,,
1,PNA,6,223,1775431671.2592285,112.573753,48.062118,58.570655,3.412338,0.8174355626106262,20.0,0.4,19389.31640625,backward
1,PNA,6,224,1775431671.4352267,112.090215,48.562507,57.333634,3.726334,0.7263971567153931,,,,
1,PNA,6,225,1775431671.610025,111.023967,47.688682,57.429166,3.667561,0.7921465635299683,,,,
1,PNA,6,226,1775431671.786327,112.267328,47.763304,58.651636,3.431808,0.8311952352523804,24.0,0.4,19389.31640625,backward
1,PNA,6,227,1775431671.9616728,111.17041,47.979157,57.151701,3.698292,0.7881976366043091,,,,
1,PNA,6,228,1775431672.1377177,111.884551,48.19741,57.65743,3.686352,0.785519003868103,,,,
1,PNA,6,229,1775431672.3137372,112.495572,47.675761,58.995163,3.444068,0.7606390714645386,22.0,0.4,19389.31640625,backward
1,PNA,6,230,1775431672.4887524,111.583077,48.14579,57.425636,3.681272,0.8031389713287354,,,,
1,PNA,6,231,1775431672.6645305,111.635318,48.097359,57.526928,3.699792,0.7690412998199463,,,,
1,PNA,6,232,1775431672.84122,112.142646,47.686502,58.724548,3.453638,0.8141876459121704,22.0,0.4,19389.3203125,backward
1,PNA,6,233,1775431673.0173059,110.837154,47.719902,57.110621,3.707582,0.799004316329956,,,,
1,PNA,6,234,1775431673.1929047,110.891894,47.709513,57.248662,3.672892,0.8402944803237915,,,,
1,PNA,6,235,1775431673.3697534,113.536599,47.731713,60.031779,3.455718,0.7416689991950989,24.0,0.4,19389.31640625,backward
1,PNA,6,236,1775431673.5451834,111.029827,47.731262,57.394385,3.686082,0.8067214488983154,,,,
1,PNA,6,237,1775431673.7206833,111.995014,47.631341,58.302901,3.818094,0.8376213312149048,,,,
1,PNA,6,238,1775431673.8960638,112.426051,47.936237,58.743958,3.464329,0.8114119172096252,19.0,0.4,19389.31640625,backward
